Date,Open,High,Low,Close,Volume
11/5/2015,121.85,122.69,120.18,120.92,39552680
11/4/2015,123.13,123.82,121.62,122,44886050
11/3/2015,120.79,123.49,120.7,122.57,45518976
11/2/2015,119.87,121.36,119.61,121.18,32203267
10/30/2015,120.99,121.22,119.45,119.5,49365254
10/29/2015,118.7,120.69,118.27,120.53,51227334
10/28/2015,116.93,119.3,116.06,119.27,85551352
10/27/2015,115.4,116.54,113.99,114.55,69884400
10/26/2015,118.08,118.13,114.92,115.28,66333781
10/23/2015,116.7,119.228,116.33,119.08,59366914
10/22/2015,114.33,115.5,114.1,115.5,41654089
10/21/2015,114,115.58,113.7,113.76,42326974
10/20/2015,111.34,114.17,110.82,113.77,48967763
10/19/2015,110.8,111.75,110.11,111.73,29759153
10/16/2015,111.78,112,110.53,111.04,39232609
10/15/2015,110.93,112.1,110.49,111.86,37673452
10/14/2015,111.29,111.52,109.56,110.21,44462449
10/13/2015,110.82,112.45,110.68,111.79,33049256
10/12/2015,112.73,112.75,111.44,111.6,30467204
10/9/2015,110,112.28,109.49,112.12,52766140
10/8/2015,110.19,110.19,108.21,109.5,61979577
10/7/2015,111.74,111.77,109.41,110.78,46765550
10/6/2015,110.63,111.74,109.765,111.31,48856977
10/5/2015,109.88,111.3698,109.07,110.78,52064743
10/2/2015,108.01,111.0136,107.55,110.38,58019758
10/1/2015,109.07,109.62,107.31,109.58,63929100
9/30/2015,110.17,111.54,108.73,109.95,65041596
9/29/2015,112.83,113.51,107.86,109.06,73365384
9/28/2015,113.85,114.57,112.44,112.44,50782189
9/25/2015,116.44,116.69,114.02,114.71,56151926
9/24/2015,113.25,115.5,112.37,115,50219475
9/23/2015,113.63,114.72,113.3,114.32,35756716
9/22/2015,113.38,114.18,112.5201,113.4,50346159
9/21/2015,113.67,115.37,113.66,115.21,50221965
9/18/2015,112.21,114.3,111.87,113.45,74285291
9/17/2015,115.66,116.49,113.715,113.92,64112641
9/16/2015,116.25,116.54,115.44,116.41,37173489
9/15/2015,115.93,116.53,114.42,116.28,43341155
9/14/2015,116.58,116.89,114.86,115.31,58363431
9/11/2015,111.79,114.21,111.76,114.21,49915473
9/10/2015,110.27,113.2825,109.9,112.57,62892831
9/9/2015,113.76,114.02,109.77,110.15,85010804
9/8/2015,111.65,112.56,110.32,112.31,54843626
9/4/2015,108.97,110.45,108.51,109.27,49996311
9/3/2015,112.49,112.78,110.04,110.37,53233940
9/2/2015,110,112.34,109.131,112.34,61888812
9/1/2015,110.18,111.88,107.36,107.72,76845860
8/31/2015,112.13,114.53,112,112.76,56229271
8/28/2015,112.17,113.31,111.54,113.29,53164407
8/27/2015,112.25,113.24,110.02,112.92,84616056
8/26/2015,107.085,109.89,105.05,109.69,96774611
8/25/2015,111.11,111.11,103.5,103.74,103601599
8/24/2015,94.87,108.8,92,103.12,162206292
8/21/2015,110.43,111.9,105.645,105.76,128275471
8/20/2015,114.08,114.35,111.63,112.65,68501622
8/19/2015,116.1,116.52,114.68,115.01,48286510
