Date,Open,High,Low,Close,Volume
2/13/2003,1.0293,1.0457,1.0171,1.0386,52123400
2/12/2003,1.0193,1.0429,1.0193,1.0279,57171800
2/11/2003,1.0357,1.045,1.0143,1.025,41195000
2/10/2003,1.0186,1.0407,1.0043,1.025,41972000
2/7/2003,1.0393,1.0429,1.005,1.0107,67425400
2/6/2003,1.0257,1.0421,1.0157,1.0307,44787400
2/5/2003,1.0507,1.0664,1.0321,1.0321,55403600
2/4/2003,1.0321,1.0464,1.0221,1.0429,79353400
2/3/2003,1.0293,1.065,1.025,1.0471,66196200
1/31/2003,1.0136,1.0393,1.0036,1.0257,85306200
1/30/2003,1.07,1.0764,1.0207,1.0229,101764600
1/29/2003,1.0171,1.0493,1.0114,1.0414,93261000
1/28/2003,1.0171,1.0493,1.0114,1.0414,71563800
1/27/2003,0.9771,1.0357,0.975,1.0093,97851600
1/24/2003,1.0171,1.0171,0.9686,0.9857,76367200
1/23/2003,1.0036,1.0257,0.9964,1.0121,57064000
1/22/2003,0.9986,1.0107,0.9857,0.9914,53785200
1/21/2003,1.015,1.0293,1,1.0014,63364000
1/17/2003,1.04,1.04,1.0057,1.0071,66690400
1/16/2003,1.015,1.0543,1.015,1.0443,139767600
1/15/2003,1.0421,1.05,1.0186,1.0307,92782200
1/14/2003,1.0493,1.0586,1.035,1.0436,46715200
1/13/2003,1.0643,1.0643,1.0257,1.045,44735600
1/10/2003,1.0414,1.0586,1.035,1.0514,43775200
1/9/2003,1.0443,1.0657,1.0357,1.0486,53813200
1/8/2003,1.0414,1.0507,1.0314,1.0393,57411200
1/7/2003,1.0564,1.0714,1.0336,1.0607,85586200
1/6/2003,1.0736,1.0986,1.0629,1.0643,97633200
1/3/2003,1.0571,1.0664,1.0421,1.0643,36863400
1/2/2003,1.0257,1.0657,1.025,1.0571,45357200
12/31/2002,1,1.0257,0.9964,1.0236,50181600
12/30/2002,1.0057,1.0107,0.9886,1.005,38760400
12/27/2002,1.0221,1.0271,1.0007,1.0043,20008800
12/26/2002,1.03,1.0579,1.02,1.0286,21355600
12/24/2002,1.0314,1.0336,1.0214,1.0257,9835000
12/23/2002,1.0114,1.0393,1.0086,1.035,31456600
12/20/2002,1.0207,1.04,0.9843,1.01,79524200
12/19/2002,1.0379,1.0657,1.0071,1.0143,86879800
12/18/2002,1.0571,1.0614,1.0357,1.0407,37675400
12/17/2002,1.0607,1.085,1.0471,1.0771,55665400
12/16/2002,1.0579,1.0786,1.0436,1.0607,62906200
12/13/2002,1.0814,1.0821,1.0464,1.0564,41195000
12/12/2002,1.1079,1.1107,1.0721,1.085,37335200
12/11/2002,1.0929,1.1064,1.0771,1.1064,63375200
12/10/2002,1.0536,1.1036,1.0521,1.0914,77152600
12/9/2002,1.0671,1.0679,1.0479,1.0536,59021200
12/6/2002,1.0464,1.085,1.0371,1.0679,61339600
12/5/2002,1.0736,1.0771,1.0379,1.045,60849600
12/4/2002,1.0843,1.085,1.0357,1.0693,81439400
12/3/2002,1.0857,1.0957,1.0786,1.0829,56967400
12/2/2002,1.1357,1.15,1.0721,1.0843,99685600
11/29/2002,1.1279,1.1343,1.1014,1.1071,35858200
11/27/2002,1.1143,1.1329,1.1036,1.1229,71699600
11/26/2002,1.1321,1.1357,1.0907,1.1007,60065600
11/25/2002,1.145,1.1529,1.1221,1.1407,49856800
11/22/2002,1.1493,1.165,1.1357,1.1436,56964600
11/21/2002,1.1357,1.1743,1.125,1.1679,104620600
11/20/2002,1.0929,1.1214,1.0893,1.1093,52185000
11/19/2002,1.1107,1.125,1.0721,1.0907,52738000
11/18/2002,1.1564,1.1571,1.1086,1.1179,41144600
11/15/2002,1.1593,1.16,1.1257,1.1393,40248600
11/14/2002,1.1357,1.1721,1.1271,1.1643,35428400
11/13/2002,1.1071,1.1479,1.0914,1.1136,57934800
11/12/2002,1.0943,1.1457,1.0914,1.1171,55948200
11/11/2002,1.125,1.135,1.08,1.0829,38243800
11/8/2002,1.1436,1.1571,1.1086,1.1314,47516000
11/7/2002,1.21,1.2214,1.1293,1.1429,84044800
11/6/2002,1.22,1.2371,1.1929,1.23,54097400
11/5/2002,1.1964,1.2121,1.1679,1.2071,52673600
11/4/2002,1.1786,1.2414,1.1679,1.2064,94204600
11/1/2002,1.1386,1.1786,1.135,1.1686,47457200
10/31/2002,1.1421,1.1743,1.1371,1.1479,73959200
10/30/2002,1.1107,1.1693,1.1057,1.1414,67669000
10/29/2002,1.1121,1.1343,1.0686,1.1029,64794800
10/28/2002,1.1107,1.1393,1.0893,1.115,87325000
10/25/2002,1.0493,1.1036,1.0421,1.1014,69767600
10/24/2002,1.0729,1.0864,1.0393,1.0493,43687000
10/23/2002,1.045,1.07,1.0357,1.0629,52259200
10/22/2002,1.0336,1.0629,1.0186,1.05,54537000
10/21/2002,1.0186,1.045,1,1.04,59630200
10/18/2002,1,1.025,0.995,1.0243,72074800
10/17/2002,1.015,1.0279,0.9986,1.0079,117324200
10/16/2002,1.0614,1.0807,1.0329,1.04,76906200
10/15/2002,1.0871,1.0893,1.0557,1.0829,101379600
10/14/2002,1.0393,1.07,1.0314,1.055,48601000
10/11/2002,1.0179,1.0557,1.0071,1.0364,73669400
10/10/2002,0.9736,1.0157,0.97,1.0086,80393600
10/9/2002,0.9671,0.9893,0.9579,0.9714,89171600
10/8/2002,0.9929,0.9971,0.9543,0.9779,113411200
10/7/2002,0.9979,1.015,0.9829,0.9836,61174400
10/4/2002,1.0257,1.0286,1,1.0021,47706400
10/3/2002,1.0129,1.0429,1.0043,1.0214,54474000
10/2/2002,1.0236,1.045,1.0071,1.0121,57337000
10/1/2002,1.0421,1.0429,1,1.0364,85605800
9/30/2002,1.0286,1.0407,1.01,1.0357,59424400
9/27/2002,1.035,1.0607,1.0343,1.0514,51538200
9/26/2002,1.0786,1.085,1.0393,1.05,52161200
9/25/2002,1.0493,1.0836,1.0464,1.0664,63670600
9/24/2002,1.0286,1.0586,1.0286,1.0457,62665400
9/23/2002,1.0543,1.0686,1.0321,1.0607,65927400
9/20/2002,1.0443,1.0671,1.0371,1.0621,88197200
9/19/2002,1.0536,1.0571,1.0343,1.0414,51486400
9/18/2002,1.0493,1.0779,1.0371,1.0729,82160400
9/17/2002,1.0407,1.0736,1.0407,1.0571,106999200
9/16/2002,1.01,1.0436,1.0086,1.0357,71660400
9/13/2002,1.0093,1.0243,1.0036,1.0121,70737800
9/12/2002,1.0143,1.0364,1.0086,1.01,67457600
9/11/2002,1.0243,1.0429,1.0107,1.0207,50603000
9/10/2002,1.0293,1.0357,1.0086,1.0236,62367200
9/9/2002,1.02,1.0379,1.0107,1.0264,39561200
9/6/2002,1.0364,1.0464,1.0164,1.0271,45397800
9/5/2002,1.0157,1.0257,1.0036,1.0129,56544600
9/4/2002,1.0143,1.0557,1.0121,1.0343,105165200
9/3/2002,1.035,1.0393,1.0036,1.0036,69234200
8/30/2002,1.0521,1.0814,1.0414,1.0536,48379800
8/29/2002,1.0464,1.0771,1.0364,1.05,41042400
8/28/2002,1.0571,1.08,1.0464,1.05,61993400
8/27/2002,1.1221,1.1243,1.0507,1.0607,65557800
8/26/2002,1.1393,1.1393,1.0829,1.1093,47492200
8/23/2002,1.1357,1.1379,1.1036,1.1236,40811400
8/22/2002,1.1571,1.1607,1.1186,1.1407,64577800
8/21/2002,1.1436,1.16,1.1036,1.1514,50607200
8/20/2002,1.1407,1.1493,1.1093,1.1364,46656400
8/19/2002,1.1271,1.1607,1.1229,1.1414,54139400
8/16/2002,1.1036,1.15,1.0914,1.1293,61306000
8/15/2002,1.0893,1.125,1.0721,1.115,80519600
8/14/2002,1.0479,1.0964,1.0386,1.0836,99771000
8/13/2002,1.0643,1.0864,1.0393,1.0421,67467400
8/12/2002,1.0643,1.0729,1.0493,1.0707,44941400
8/9/2002,1.0893,1.0893,1.0536,1.0714,51429000
8/8/2002,1.055,1.0986,1.055,1.0929,56837200
8/7/2002,1.0779,1.0971,1.025,1.0736,83368600
8/6/2002,1.015,1.0879,1.0057,1.0529,68013400
8/5/2002,1.0364,1.05,0.9979,0.9993,51006200
8/2/2002,1.0529,1.0714,1.0179,1.0321,44765000
8/1/2002,1.0793,1.1014,1.0521,1.0571,57239000
7/31/2002,1.1,1.1014,1.0643,1.09,77674800
7/30/2002,1.0607,1.1079,1.04,1.1021,88709600
7/29/2002,1.0343,1.0786,1.0264,1.0729,68740000
7/26/2002,1.0329,1.0379,0.9857,1.0243,51926000
7/25/2002,1.0664,1.0679,1.0007,1.0257,119838600
7/24/2002,1.0236,1.0871,1.0179,1.0857,101648400
7/23/2002,1.0643,1.0807,1.0314,1.0336,99972600
7/22/2002,1.0536,1.085,1.0436,1.0657,107724400
7/19/2002,1.05,1.0836,1.0379,1.0686,96301800
7/18/2002,1.1071,1.1114,1.0536,1.0707,139865600
7/17/2002,1.1521,1.1571,1.085,1.1164,303871400
7/16/2002,1.2964,1.3264,1.2579,1.2757,111692000
7/15/2002,1.245,1.3286,1.2007,1.3021,73998400
7/12/2002,1.325,1.3421,1.2329,1.25,110873000
7/11/2002,1.2329,1.3107,1.2121,1.3071,93419200
7/10/2002,1.265,1.2979,1.2321,1.2371,51720200
7/9/2002,1.2921,1.3064,1.2471,1.2521,56687400
7/8/2002,1.3229,1.3293,1.2629,1.2864,52801000
7/5/2002,1.265,1.3393,1.265,1.3386,40412400
7/3/2002,1.2007,1.2629,1.1964,1.2536,49757400
7/2/2002,1.2164,1.2257,1.2021,1.21,76297200
7/1/2002,1.265,1.2771,1.2179,1.2186,55672400
6/28/2002,1.2214,1.2729,1.2143,1.2657,67464600
6/27/2002,1.1993,1.2336,1.1729,1.2186,62914600
6/26/2002,1.2,1.235,1.1414,1.1821,139738200
6/25/2002,1.2429,1.2629,1.2043,1.2243,75300400
6/24/2002,1.1979,1.2664,1.1929,1.2336,107983400
6/21/2002,1.2121,1.2493,1.1993,1.2036,111294400
6/20/2002,1.2264,1.2571,1.2036,1.2221,99159200
6/19/2002,1.2407,1.2571,1.2057,1.2229,427366800
6/18/2002,1.4586,1.4707,1.4271,1.4393,88340000
6/17/2002,1.4457,1.4736,1.4179,1.4671,81152400
6/14/2002,1.3743,1.4543,1.2936,1.4357,106225000
6/13/2002,1.43,1.4321,1.3843,1.3957,88020800
6/12/2002,1.4579,1.4821,1.4243,1.435,132179600
6/11/2002,1.5457,1.55,1.4579,1.4614,87374000
6/10/2002,1.5343,1.56,1.5243,1.5343,69393800
6/7/2002,1.5543,1.5671,1.495,1.5286,153094200
6/6/2002,1.64,1.6593,1.5743,1.5829,64999200
6/5/2002,1.6307,1.635,1.5964,1.6229,69270600
6/4/2002,1.6343,1.6457,1.5843,1.6271,86955400
6/3/2002,1.6707,1.675,1.6129,1.6364,58777600
5/31/2002,1.7207,1.7321,1.6629,1.6643,91373800
5/30/2002,1.6979,1.7414,1.6793,1.7286,49093800
5/29/2002,1.7086,1.7457,1.675,1.7129,55448400
5/28/2002,1.6921,1.7286,1.6736,1.7129,37429000
5/24/2002,1.785,1.785,1.7114,1.725,41543600
5/23/2002,1.7464,1.8029,1.7193,1.7986,92349600
5/22/2002,1.6693,1.7407,1.6657,1.7371,72718800
5/21/2002,1.7736,1.7857,1.6714,1.6757,70247800
5/20/2002,1.755,1.7807,1.7521,1.7671,67478600
5/17/2002,1.8207,1.8414,1.7579,1.7864,59123400
5/16/2002,1.79,1.8179,1.7679,1.8007,56763000
5/15/2002,1.8121,1.8557,1.7743,1.8057,83956600
5/14/2002,1.7464,1.8343,1.73,1.8293,131626600
5/13/2002,1.68,1.7207,1.6386,1.71,66402000
5/10/2002,1.735,1.735,1.6414,1.6657,58849000
5/9/2002,1.7321,1.7393,1.7,1.7279,56154000
5/8/2002,1.6571,1.7514,1.6457,1.7407,109170600
5/7/2002,1.6386,1.6393,1.5814,1.605,60687200
5/6/2002,1.6679,1.6786,1.6043,1.6179,62416200
5/3/2002,1.6836,1.7157,1.6736,1.6793,57695400
5/2/2002,1.7007,1.7386,1.6857,1.6921,59836000
5/1/2002,1.735,1.735,1.6686,1.7129,53676000
4/30/2002,1.7064,1.7414,1.6964,1.7336,70240800
4/29/2002,1.6543,1.7186,1.6493,1.7114,68072200
4/26/2002,1.7343,1.7407,1.6429,1.6436,76245400
4/25/2002,1.6829,1.7386,1.6821,1.7229,48550600
4/24/2002,1.7357,1.75,1.6914,1.6979,35112000
4/23/2002,1.7529,1.77,1.7207,1.7321,58367400
4/22/2002,1.7743,1.7807,1.7307,1.7521,67356800
4/19/2002,1.8207,1.8207,1.7807,1.7843,93851800
4/18/2002,1.8214,1.8229,1.7771,1.815,100427600
4/17/2002,1.8521,1.8693,1.8129,1.865,99062600
4/16/2002,1.7964,1.8571,1.7943,1.8386,153644400
4/15/2002,1.79,1.7964,1.7714,1.7857,74842600
4/12/2002,1.7864,1.7979,1.755,1.79,80060400
4/11/2002,1.7879,1.8,1.7679,1.7757,101813600
4/10/2002,1.7293,1.7821,1.715,1.7614,56245000
4/9/2002,1.7564,1.7857,1.715,1.7214,47882800
4/8/2002,1.7257,1.7629,1.6986,1.7543,65378600
4/5/2002,1.7821,1.7993,1.7214,1.7671,69587000
4/4/2002,1.6907,1.7893,1.6907,1.7786,84624400
4/3/2002,1.7179,1.7493,1.6857,1.6964,53632600
4/2/2002,1.7143,1.7357,1.705,1.7193,50948800
4/1/2002,1.7643,1.7643,1.6629,1.7471,49761600
3/28/2002,1.6929,1.7057,1.6757,1.6907,27113800
3/27/2002,1.6679,1.6943,1.6614,1.6764,31925600
3/26/2002,1.6571,1.6886,1.6429,1.6757,64460200
3/25/2002,1.7193,1.7207,1.66,1.6679,65707600
3/22/2002,1.73,1.7543,1.705,1.7207,50548400
3/21/2002,1.7357,1.7357,1.6614,1.7336,154088200
3/20/2002,1.7614,1.7957,1.75,1.78,73579800
3/19/2002,1.7636,1.8071,1.7357,1.775,60586400
3/18/2002,1.7821,1.7893,1.7371,1.7671,76139000
3/15/2002,1.7471,1.7829,1.7321,1.7821,60225200
3/14/2002,1.7571,1.7571,1.7057,1.745,54324200
3/13/2002,1.7407,1.775,1.725,1.7493,50191400
3/12/2002,1.7671,1.7671,1.7214,1.7657,63513800
3/11/2002,1.7571,1.7957,1.7214,1.79,65696400
3/8/2002,1.7671,1.7921,1.7357,1.7614,67443600
3/7/2002,1.7186,1.7521,1.6864,1.7414,64562400
3/6/2002,1.6771,1.7386,1.6379,1.7193,56551600
3/5/2002,1.725,1.745,1.6714,1.6807,68675600
3/4/2002,1.6614,1.7557,1.6257,1.735,87064600
3/1/2002,1.5664,1.6786,1.5586,1.675,87248000
2/28/2002,1.5821,1.6136,1.525,1.55,114234400
2/27/2002,1.71,1.7321,1.4957,1.5686,257539800
2/26/2002,1.7079,1.7407,1.6607,1.6907,65032800
2/25/2002,1.6321,1.7657,1.5971,1.7007,106712200
2/22/2002,1.5471,1.6393,1.5357,1.6243,101619000
2/21/2002,1.6371,1.6429,1.5321,1.5357,111687800
2/20/2002,1.6571,1.6571,1.5964,1.6521,71360800
2/19/2002,1.6971,1.7071,1.6057,1.6157,97564600
2/15/2002,1.7843,1.7843,1.7036,1.7071,65046800
2/14/2002,1.7893,1.8021,1.7414,1.7571,65042600
2/13/2002,1.7664,1.8029,1.7607,1.7864,78218000
2/12/2002,1.7614,1.7886,1.7464,1.765,56070000
2/11/2002,1.7093,1.7857,1.6957,1.7843,99650600
2/8/2002,1.7436,1.76,1.6693,1.7164,88832800
2/7/2002,1.7607,1.8064,1.72,1.7357,86958200
2/6/2002,1.8293,1.8557,1.725,1.7621,149394000
2/5/2002,1.7921,1.8557,1.7914,1.8179,114221800
2/4/2002,1.7371,1.8229,1.7286,1.8107,130593400
2/1/2002,1.7829,1.7829,1.7386,1.7436,99576400
1/31/2002,1.7257,1.7664,1.7221,1.7657,117111400
1/30/2002,1.6479,1.7243,1.6386,1.7207,117894000
1/29/2002,1.6586,1.6814,1.6321,1.6479,60081000
1/28/2002,1.6714,1.6821,1.6229,1.6621,46611600
1/25/2002,1.635,1.6729,1.6186,1.6607,46478600
1/24/2002,1.6364,1.6793,1.6357,1.6579,86000600
1/23/2002,1.6457,1.6457,1.5421,1.6443,110819800
1/22/2002,1.5907,1.5979,1.5586,1.5586,81828600
1/18/2002,1.5714,1.6143,1.5686,1.5836,84702800
1/17/2002,1.5693,1.6243,1.5621,1.6057,165144000
1/16/2002,1.5293,1.5293,1.4643,1.4843,141723400
1/15/2002,1.5229,1.5543,1.515,1.55,72580200
1/14/2002,1.5007,1.5286,1.4929,1.5107,103999000
1/11/2002,1.5279,1.56,1.4714,1.5036,87200400
1/10/2002,1.5157,1.5336,1.4471,1.5164,113184400
1/9/2002,1.6286,1.6379,1.52,1.5464,81958800
1/8/2002,1.625,1.6464,1.6043,1.615,112509600
1/7/2002,1.6943,1.7143,1.625,1.6357,111146000
1/4/2002,1.6671,1.7107,1.6421,1.6921,102494000
1/3/2002,1.6964,1.6964,1.6264,1.6843,153001800
1/2/2002,1.575,1.6643,1.5686,1.6643,132374200
12/31/2001,1.6079,1.6186,1.5593,1.5643,34445600
12/28/2001,1.5693,1.6429,1.5686,1.6021,74781000
12/27/2001,1.5414,1.5893,1.5414,1.5764,47877200
12/26/2001,1.525,1.5929,1.51,1.535,36600200
12/24/2001,1.4929,1.5321,1.4929,1.5257,12657400
12/21/2001,1.5007,1.5386,1.4857,1.5,64083600
12/20/2001,1.5286,1.5336,1.4729,1.4764,55216000
12/19/2001,1.47,1.5486,1.4621,1.5443,72489200
12/18/2001,1.4921,1.5236,1.4443,1.5007,58809800
12/17/2001,1.4571,1.5,1.4421,1.4729,43428000
12/14/2001,1.4807,1.4879,1.435,1.4564,47471200
12/13/2001,1.535,1.5393,1.4643,1.5,49460600
12/12/2001,1.5621,1.5657,1.5179,1.535,48115200
12/11/2001,1.6193,1.6321,1.5464,1.5557,51368800
12/10/2001,1.5921,1.6421,1.5879,1.61,42502600
12/7/2001,1.6043,1.6221,1.5714,1.61,50878800
12/6/2001,1.6771,1.6786,1.5814,1.6271,84733600
12/5/2001,1.5971,1.7164,1.5836,1.6971,142144800
12/4/2001,1.5036,1.6114,1.48,1.6,95104800
12/3/2001,1.5043,1.52,1.4714,1.5036,45291400
11/30/2001,1.4621,1.5314,1.4464,1.5214,75978000
11/29/2001,1.4714,1.4786,1.4421,1.4586,50691200
11/28/2001,1.4893,1.515,1.4579,1.4664,62652800
11/27/2001,1.5143,1.5371,1.4643,1.5,67138400
11/26/2001,1.4243,1.5393,1.42,1.5264,115172400
11/23/2001,1.4079,1.425,1.3979,1.4171,15001000
11/21/2001,1.4007,1.4143,1.3757,1.4057,50395800
11/20/2001,1.4157,1.4429,1.3929,1.395,69146000
11/19/2001,1.3571,1.4321,1.3543,1.4286,83147400
11/16/2001,1.3764,1.3779,1.3143,1.355,57666000
11/15/2001,1.3893,1.4214,1.3736,1.3893,53257400
11/14/2001,1.3993,1.4214,1.3679,1.4007,55287400
11/13/2001,1.3629,1.385,1.3364,1.3836,56168000
11/12/2001,1.3329,1.3693,1.2829,1.3393,50374800
11/9/2001,1.3286,1.375,1.325,1.3364,33573400
11/8/2001,1.4021,1.4207,1.3264,1.3364,85535800
11/7/2001,1.39,1.4379,1.3807,1.3993,95747400
11/6/2001,1.3543,1.4014,1.3236,1.3979,79004800
11/5/2001,1.3457,1.375,1.3293,1.3621,58948400
11/2/2001,1.3229,1.3471,1.2971,1.3264,49301000
11/1/2001,1.2607,1.3414,1.2321,1.3279,78248800
10/31/2001,1.2664,1.3143,1.2457,1.2543,68437600
10/30/2001,1.2414,1.2857,1.2186,1.2571,69190800
10/29/2001,1.3264,1.3336,1.2571,1.2593,59795400
10/26/2001,1.3471,1.375,1.33,1.3336,69741000
10/25/2001,1.3171,1.375,1.2971,1.3707,63737800
10/24/2001,1.29,1.3636,1.2679,1.3536,93606800
10/23/2001,1.3657,1.3871,1.2764,1.2957,171245200
10/22/2001,1.3007,1.3621,1.2921,1.3586,97984600
10/19/2001,1.2814,1.3143,1.2771,1.3071,41697600
10/18/2001,1.235,1.3021,1.235,1.2857,153143200
10/17/2001,1.31,1.315,1.2114,1.2136,71384600
10/16/2001,1.2921,1.3,1.2693,1.2864,50737400
10/15/2001,1.2821,1.3129,1.2821,1.285,79688000
10/12/2001,1.2364,1.2914,1.2043,1.2864,71953000
10/11/2001,1.2086,1.2671,1.2036,1.2671,83540800
10/10/2001,1.15,1.2036,1.1393,1.2014,76939800
10/9/2001,1.1464,1.1571,1.1164,1.1429,43506400
10/8/2001,1.1121,1.1679,1.1071,1.1571,51996000
10/5/2001,1.1,1.1536,1.0707,1.1529,85671600
10/4/2001,1.0964,1.1607,1.0707,1.1343,100280600
10/3/2001,1.0679,1.0971,1.0593,1.07,170760800
10/2/2001,1.1021,1.1307,1.0629,1.075,58970800
10/1/2001,1.1064,1.1421,1.0879,1.11,52052000
9/28/2001,1.1221,1.1364,1.0993,1.1079,91277200
9/27/2001,1.0893,1.125,1.0857,1.1079,80560200
9/26/2001,1.1293,1.135,1.0664,1.0821,123449200
9/25/2001,1.1529,1.1586,1.0964,1.11,93601200
9/24/2001,1.1507,1.2029,1.1393,1.175,73634400
9/21/2001,1.0571,1.1607,1.0486,1.1236,142629200
9/20/2001,1.1636,1.2107,1.1071,1.12,102793600
9/19/2001,1.1786,1.2214,1.1143,1.2157,93329600
9/18/2001,1.2071,1.2657,1.155,1.1629,81775400
9/17/2001,1.1429,1.2193,1.1236,1.2136,114501800
9/10/2001,1.2143,1.25,1.2086,1.2407,77211400
9/7/2001,1.25,1.2929,1.2286,1.2343,60457600
9/6/2001,1.3143,1.3521,1.2607,1.2657,70592200
9/5/2001,1.3029,1.3536,1.2943,1.325,90014400
9/4/2001,1.3214,1.3629,1.2986,1.3036,87053400
8/31/2001,1.2664,1.3286,1.2607,1.325,54226200
8/30/2001,1.2671,1.2986,1.2343,1.2736,92173200
8/29/2001,1.3171,1.345,1.2736,1.2736,59992800
8/28/2001,1.35,1.3671,1.3143,1.3143,42933800
8/27/2001,1.3286,1.3786,1.2971,1.3514,43911000
8/24/2001,1.2857,1.33,1.2607,1.3264,72583000
8/23/2001,1.3,1.31,1.2557,1.2721,54269600
8/22/2001,1.2814,1.3036,1.2579,1.3007,43493800
8/21/2001,1.2957,1.2957,1.2643,1.28,46425400
8/20/2001,1.2957,1.3021,1.2721,1.2943,63075600
8/17/2001,1.2857,1.3179,1.285,1.2907,52106600
8/16/2001,1.305,1.3393,1.2836,1.3321,72023000
8/15/2001,1.34,1.3529,1.3,1.3171,72319800
8/14/2001,1.3714,1.3829,1.3336,1.3379,57237600
8/13/2001,1.3643,1.3807,1.34,1.3636,36999200
8/10/2001,1.36,1.38,1.3279,1.3586,46740400
8/9/2001,1.3543,1.3679,1.3371,1.3607,50166200
8/8/2001,1.3757,1.4071,1.3243,1.35,69042400
8/7/2001,1.3807,1.405,1.3557,1.375,42137200
8/6/2001,1.36,1.4043,1.3571,1.3664,24913000
8/3/2001,1.4207,1.4214,1.3571,1.3929,46513600
8/2/2001,1.4036,1.4193,1.3757,1.4157,63022400
8/1/2001,1.3579,1.4129,1.3536,1.3614,76034000
7/31/2001,1.3764,1.3871,1.3221,1.3421,58756600
7/30/2001,1.3657,1.3829,1.3221,1.3521,60839800
7/27/2001,1.3393,1.375,1.3214,1.3543,83533800
7/26/2001,1.32,1.3429,1.275,1.3279,92285200
7/25/2001,1.3657,1.3786,1.2836,1.3193,110969600
7/24/2001,1.385,1.4229,1.3379,1.3636,87094000
7/23/2001,1.435,1.4643,1.3936,1.3957,60340000
7/20/2001,1.4071,1.4329,1.3921,1.4271,111146000
7/19/2001,1.5164,1.53,1.4107,1.4257,215285000
7/18/2001,1.5557,1.6271,1.4586,1.485,284253200
7/17/2001,1.7129,1.8014,1.6436,1.7929,161957600
7/16/2001,1.7771,1.7929,1.7079,1.7114,69666800
7/13/2001,1.7236,1.7864,1.7029,1.775,113685600
7/12/2001,1.6643,1.7721,1.6643,1.74,153700400
7/11/2001,1.5021,1.6107,1.5,1.61,117626600
7/10/2001,1.6393,1.6479,1.4886,1.51,98817600
7/9/2001,1.5779,1.6429,1.5486,1.6214,84366800
7/6/2001,1.6257,1.64,1.5514,1.5736,75730200
7/5/2001,1.6857,1.6979,1.6436,1.6564,38073000
7/3/2001,1.6793,1.7271,1.6786,1.7029,28135800
7/2/2001,1.6886,1.7307,1.6529,1.7071,57512000
6/29/2001,1.69,1.7929,1.6571,1.6607,128847600
6/28/2001,1.6464,1.7079,1.6386,1.6814,87102400
6/27/2001,1.7021,1.7143,1.6071,1.6671,93532600
6/26/2001,1.6671,1.6979,1.6436,1.6964,68195400
6/25/2001,1.6071,1.7143,1.6036,1.7136,109887400
6/22/2001,1.6057,1.6429,1.5543,1.59,71506400
6/21/2001,1.5393,1.6429,1.5071,1.6064,85332800
6/20/2001,1.4286,1.5607,1.4271,1.5479,107905000
6/19/2001,1.4893,1.5286,1.4293,1.4421,80271800
6/18/2001,1.4579,1.4893,1.4286,1.4521,86478000
6/15/2001,1.4357,1.4821,1.3821,1.46,113656200
6/14/2001,1.4314,1.4607,1.4121,1.42,74337200
6/13/2001,1.53,1.5521,1.4329,1.4621,127871800
6/12/2001,1.4121,1.4779,1.4114,1.4507,75948600
6/11/2001,1.5036,1.505,1.425,1.4314,73500000
6/8/2001,1.5464,1.5464,1.4793,1.5229,85656200
6/7/2001,1.4793,1.55,1.4607,1.5471,81295200
6/6/2001,1.495,1.495,1.4521,1.4807,55794200
6/5/2001,1.4857,1.5071,1.4536,1.4957,117948600
6/4/2001,1.5057,1.5079,1.4614,1.4757,70480200
6/1/2001,1.4379,1.5064,1.4271,1.4921,114018800
5/31/2001,1.4143,1.4457,1.3921,1.425,110723200
5/30/2001,1.4829,1.4829,1.3786,1.4129,194269600
5/29/2001,1.5943,1.6071,1.4864,1.5336,128997400
5/25/2001,1.6571,1.6636,1.6071,1.6257,39685800
5/24/2001,1.6636,1.6643,1.6157,1.6571,67939200
5/23/2001,1.6964,1.6964,1.6329,1.6593,70260400
5/22/2001,1.7143,1.7236,1.6714,1.6786,103229000
5/21/2001,1.6879,1.7079,1.6464,1.6829,115249400
5/18/2001,1.6686,1.6886,1.6514,1.6807,39762800
5/17/2001,1.7307,1.7379,1.6607,1.6821,83029800
5/16/2001,1.6614,1.75,1.6321,1.7214,80582600
5/15/2001,1.6693,1.8214,1.6457,1.6557,59256400
5/14/2001,1.635,1.6914,1.625,1.6636,77305200
5/11/2001,1.6436,1.6779,1.6257,1.6321,50761200
5/10/2001,1.7293,1.75,1.6393,1.6429,72244200
5/9/2001,1.7243,1.7536,1.6907,1.7129,81222400
5/8/2001,1.8107,1.8179,1.7107,1.755,78859200
5/7/2001,1.83,1.84,1.7743,1.7829,69137600
5/4/2001,1.7314,1.8464,1.7114,1.8393,70263200
5/3/2001,1.855,1.875,1.7664,1.7829,75385800
5/2/2001,1.8814,1.9071,1.84,1.8993,92131200
5/1/2001,1.815,1.8929,1.8,1.8521,106813000
4/30/2001,1.9071,1.9371,1.7764,1.8207,123694200
4/27/2001,1.8,1.8779,1.7679,1.8714,113253000
4/26/2001,1.7979,1.8643,1.7629,1.7636,199924200
4/25/2001,1.7293,1.7757,1.6836,1.7657,82695200
4/24/2001,1.7379,1.7679,1.6793,1.7164,94284400
4/23/2001,1.7386,1.7857,1.7143,1.7321,135381400
4/20/2001,1.7807,1.8307,1.7571,1.7886,173350800
4/19/2001,1.825,1.8393,1.6857,1.8371,468417600
4/18/2001,1.5407,1.72,1.5057,1.6279,275210600
4/17/2001,1.5143,1.515,1.4,1.4571,171299800
4/16/2001,1.5779,1.6,1.49,1.5314,71306200
4/12/2001,1.53,1.6443,1.5107,1.6014,74733400
